0687396751:0719040655,0 1:0.0909090909091 2:0.0
0916179052:B00008OLX5,0 1:0.0 2:2.5
B00008OLX6:0126419558,0 1:0.0 2:4.25
0029328802:B00008OLX6,0 1:0.0 2:2.25
0440224810:B00008OLX6,0 1:0.0 2:3.75
B00006GFAB:0380813130,0 1:0.0 2:4.0
1852331399:B00006GFAB,0 1:0.0769230769231 2:1.5
0312873190:0671795961,0 1:0.0 2:4.5
1897648561:0671795961,0 1:0.0 2:2.5
B000068RMP:0671795961,0 1:0.0 2:5.0
1567930840:1929610076,0 1:0.0 2:0.0
1400000505:1929610076,0 1:0.0 2:0.0
0415925819:1929610076,0 1:0.0 2:2.0
0962203637:B00005KB74,0 1:0.1 2:4.25
0874778247:0962203637,0 1:0.0 2:4.0
B00000IP29:0962203637,0 1:0.0 2:4.75
0070164398:0684864665,0 1:0.0 2:3.5
3540653686:0070164398,0 1:0.0 2:3.25
0070164398:0446525766,0 1:0.0 2:3.5
1559500409:067900906X,0 1:0.0 2:2.25
1559500409:B00005T31Z,0 1:0.0 2:3.75
1559500409:0893012149,0 1:0.0454545454545 2:2.25
1559500409:052158888X,0 1:0.0 2:4.5
B00000JYXC:0300047401,0 1:0.0 2:2.0
B00000JYXB:B00000890A,0 1:0.0 2:3.25
B000003D48:1571290672,0 1:0.0 2:5.0
B000003D48:0425186482,0 1:0.0 2:4.75
B000003D48:087131858X,0 1:0.0 2:5.0
B000003D48:0859537803,0 1:0.0 2:5.0
0304354228:0802733476,0 1:0.0 2:1.5
0405073267:0802733476,0 1:0.0 2:1.5
0689832370:157054803X,0 1:0.0 2:2.5
B000001FH6:157054803X,0 1:0.0 2:2.5
0809225131:157054803X,0 1:0.0 2:2.25
0060115459:B00005NFWV,0 1:0.0 2:4.5
B00000JJYM:B00005NFWV,0 1:0.0 2:2.25
B000003D41:0486239004,0 1:0.0 2:2.0
B000003D41:0262193876,0 1:0.0 2:2.0
0140954023:B000003D41,0 1:0.0909090909091 2:4.5
B000003D43:075650242X,0 1:0.0 2:2.0
0723421188:B000003D43,0 1:0.0 2:4.5
1561011118:0896938107,0 1:0.0 2:2.25
0876281234:0679640363,0 1:0.0 2:2.5
0876281234:B00007H09R,0 1:0.0 2:2.5
0805042512:0310916305,0 1:0.0 2:4.75
1573226068:0310916305,0 1:0.0 2:4.75
0425186709:0310916305,0 1:0.0 2:3.5
0517565668:0060394056,0 1:0.166666666667 2:3.5
0060394056:1581801181,0 1:0.0 2:4.25
0790732432:0716734796,0 1:0.0 2:4.5
0790732432:B000056O20,0 1:0.0 2:4.0
B00005ND3J:0790732432,0 1:0.0 2:4.25
0764119907:0785107614,0 1:0.1 2:4.25
0380975742:0764119907,0 1:0.0 2:4.0
0764119907:158095961X,0 1:0.0 2:4.25
1570030049:0764119907,0 1:0.0 2:2.25
1556700997:0870499483,0 1:0.0 2:4.5
0672320789:1556700997,0 1:0.125 2:4.75
1556700997:B00004TYMM,0 1:0.111111111111 2:2.5
1575667347:0201354497,0 1:0.0 2:3.75
1568982070:0201354497,0 1:0.0 2:4.5
0764106732:0201354497,0 1:0.0 2:3.75
156201143X:0201354497,0 1:0.1 2:3.75
B000003D4X:B00005QX85,0 1:0.0 2:4.0
B000000WY5:B000003D4X,0 1:0.0 2:4.5
B000003D4X:1570430616,0 1:0.0 2:5.0
B000003D4X:3895086878,0 1:0.0 2:4.5
074340341X:B000068QLY,0 1:0.0 2:4.5
074340341X:2894501986,0 1:0.0 2:4.5
0691058970:074340341X,0 1:0.0 2:4.5
0803272677:0689841582,0 1:0.0 2:4.5
0806971460:0689841582,0 1:0.0 2:4.75
0689841582:0292712405,0 1:0.0 2:4.25
0780020863:0689841582,0 1:0.0 2:4.5
0140191895:B00005NFW6,0 1:0.0 2:2.25
0139528393:B00005NFW6,0 1:0.0 2:2.25
B00005BGKU:B00005NFW6,0 1:0.0 2:2.25
B000003D4P:0132267217,0 1:0.0 2:5.0
B000055Y10:0881066478,0 1:0.0 2:4.25
B00000599F:B00000AEPP,0 1:0.0 2:2.5
0921991436:B00000599F,0 1:0.0 2:2.5
B00000599F:0198245882,0 1:0.0 2:4.75
156512233X:B000003D4U,0 1:0.0 2:5.0
B000003D4U:B000007098,0 1:0.0 2:5.0
0966469100:B000003D4U,0 1:0.0 2:4.5
0689810016:0452267307,0 1:0.0 2:5.0
B000067NW0:0689810016,0 1:0.0 2:4.75
B000060MWC:0689810016,0 1:0.0 2:4.0
0689810016:0486416526,0 1:0.0 2:2.5
B00006L7QX:B000003D4W,0 1:0.0 2:2.25
B000003D4W:6303418635,0 1:0.0 2:0.0
0689828276:0890067546,0 1:0.0 2:4.75
B00004VVW0:0890067546,0 1:0.0 2:4.75
0935157026:0890067546,0 1:0.0 2:4.5
9997535154:0394756347,0 1:0.0 2:1.5
1557345341:0394756347,0 1:0.0 2:1.5
0394756347:0837353408,0 1:0.0 2:3.0
0376039086:0394756347,0 1:0.0 2:1.5
1551669250:031224777X,0 1:0.0 2:2.25
1551669250:1580530109,0 1:0.0 2:4.75
1551669250:0750696923,0 1:0.0 2:2.25
0446364266:1560913770,0 1:0.0 2:2.25
0446364266:B000069JXN,0 1:0.0 2:2.25
0446364266:1570542805,0 1:0.0 2:4.75
052100022X:0446364266,0 1:0.0 2:2.25
B000003D4C:1567183042,0 1:0.0 2:4.75
B000003D4C:155753229X,0 1:0.0 2:4.5
059517700X:B000003D4C,0 1:0.0 2:4.75
0226520390:B000003D4E,0 1:0.0 2:2.25
B000003D4E:B00005Q6MS,0 1:0.0 2:4.5
B000003D4E:087604089X,0 1:0.0 2:2.25
B000003D4G:6302909007,0 1:0.111111111111 2:4.75
1559943777:B000003D4G,0 1:0.0 2:4.5
B000002SXT:B000003D4G,0 1:0.0 2:4.5
B00000JYX8:0875525059,0 1:0.0 2:4.25
B00000JYX8:0465044255,0 1:0.0 2:3.75
0142001864:0195060245,0 1:0.1 2:4.5
0195060245:1856494942,0 1:0.0 2:2.5
0195060245:0415923832,0 1:0.0 2:4.0
9004114440:0060095245,0 1:0.0 2:2.5
0806995467:0761312846,0 1:0.0 2:3.75
0761312846:B00005NH08,0 1:0.0 2:5.0
0870528173:0761312846,0 1:0.0 2:4.75
0380811898:0814661858,0 1:0.0769230769231 2:2.25
B000067A4S:0814661858,0 1:0.0 2:2.5
0451203909:0718001648,0 1:0.0 2:2.25
B00000JBDE:B00000JYX7,0 1:0.0 2:4.75
B00000JYX6:0743509676,0 1:0.0 2:4.25
B000002USS:B00000JYX6,0 1:0.0 2:4.25
B000002O9D:B00000JYX6,0 1:0.0 2:4.75
9505156057:B00000JYX5,0 1:0.0 2:1.75
0306810220:B00000JYX4,0 1:0.0 2:4.75
B00000JYX4:0964371111,0 1:0.0 2:2.5
0809127253:B00000JYX4,0 1:0.0 2:2.5
B00000JYX4:B000005CF1,0 1:0.0 2:4.75
B0000027LA:6305929718,0 1:0.0 2:4.25
1563151545:6305929718,0 1:0.0 2:4.25
6305929718:0804833036,0 1:0.0 2:4.25
0806523972:0674004701,0 1:0.0 2:2.5
0345360281:0674004701,0 1:0.0 2:4.5
0141302712:1557663688,0 1:0.0 2:2.5
0929552210:0141302712,0 1:0.0 2:5.0
0141302712:093035642X,0 1:0.0 2:2.5
0764116487:0802787363,0 1:0.0 2:4.5
1843335972:0764116487,0 1:0.0 2:2.25
0764116487:B00001QGU3,0 1:0.0 2:4.75
0764116487:0786819480,0 1:0.0 2:2.25
0060194979:0443054223,0 1:0.0 2:4.75
0787964786:0060194979,0 1:0.0 2:4.75
066425361X:0915368463,0 1:0.0 2:2.5
B00005IB9N:0915368463,0 1:0.0 2:4.5
B000003424:0811825507,0 1:0.0 2:4.75
630245753X:B000003424,0 1:0.0 2:4.75
0945585101:B000003424,0 1:0.0 2:2.25
0761408711:0789725622,0 1:0.0 2:2.0
0789725622:1888992077,0 1:0.0 2:3.75
0789725622:0609805509,0 1:0.0 2:4.5
0140385398:B00008974F,0 1:0.0 2:4.5
0140385398:0967253209,0 1:0.0 2:4.5
0140385398:087477926X,0 1:0.0 2:4.5
0140385398:0868407135,0 1:0.0 2:2.0
0801306256:1563382466,0 1:0.0 2:4.5
0801306256:0851513514,0 1:0.0 2:5.0
1901659585:0801306256,0 1:0.0 2:2.5
6305180822:0864427131,0 1:0.0 2:4.0
0738207888:6305180822,0 1:0.0 2:4.75
1882711157:0801090105,0 1:0.0 2:0.0
0892839341:0801090105,0 1:0.0 2:2.5
0471363529:0811836363,0 1:0.0 2:4.25
0961696702:0811836363,0 1:0.0 2:5.0
0891061304:0811836363,0 1:0.0 2:2.5
0811836363:0131821067,0 1:0.0 2:3.75
B0000509C5:0072195681,0 1:0.0 2:4.0
B0000509C5:0130977330,0 1:0.0 2:2.75
B0000509C5:1931229228,0 1:0.0 2:3.75
B0000509C5:B000005RTW,0 1:0.0 2:4.25
B0000509C4:1587050838,0 1:0.0 2:1.75
B0000509C4:059097212X,0 1:0.0 2:4.25
B00005MKPD:B0000509C4,0 1:0.0 2:1.75
0324072694:0253213010,0 1:0.0 2:3.75
0787947857:0324072694,0 1:0.0 2:3.75
0324072694:B0000024JO,0 1:0.0 2:3.75
0300055390:B0000509C1,0 1:0.0 2:3.75
B0000509C1:0877458014,0 1:0.0 2:1.75
B0000509C1:0871319888,0 1:0.0 2:3.25
B0000509C1:0935573305,0 1:0.0 2:1.75
0823411699:087905154X,0 1:0.0 2:4.75
0198320493:087905154X,0 1:0.0 2:4.75
B0000009TH:B0000509C3,0 1:0.0 2:3.75
B0000509C3:0813399688,0 1:0.0 2:1.75
B0000509C3:0848807588,0 1:0.111111111111 2:3.75
1582341818:B0000509C3,0 1:0.125 2:1.75
1864484160:B0000509C2,0 1:0.111111111111 2:4.5
1883010802:1572701641,0 1:0.0 2:5.0
1572701641:B000005ZEE,0 1:0.0 2:4.25
1572701641:0787910821,0 1:0.0 2:2.5
B00005OSJY:0471168343,0 1:0.0 2:4.25
0471168343:1551562618,0 1:0.0 2:2.5
0471168343:0813208009,0 1:0.0 2:2.5
0471168343:0375803963,0 1:0.0 2:2.5
0807207047:B00004ZDRV,0 1:0.0 2:1.5
0060277254:0807207047,0 1:0.0 2:2.5
B00005AAA5:0807207047,0 1:0.0 2:2.25
0763151416:0807207047,0 1:0.0 2:0.0
0944462030:1571881204,0 1:0.0 2:4.75
1583330658:1571881204,0 1:0.0 2:4.75
0195112504:0803258569,0 1:0.0769230769231 2:2.5
0195112504:1559634545,0 1:0.0 2:1.5
0195112504:0849916933,0 1:0.0 2:0.0
B000006O79:0471831743,0 1:0.0 2:4.0
0471831743:B00000GAKB,0 1:0.0 2:4.0
0471831743:0393969479,0 1:0.0 2:3.75
0471831743:0880387300,0 1:0.0 2:3.25
1878257412:0425139034,0 1:0.0 2:4.0
9626341025:0425139034,0 1:0.0 2:4.25
0887349358:0743435745,0 1:0.0 2:4.0
0130908282:0743435745,0 1:0.0 2:4.25
0743435745:0943358051,0 1:0.0 2:4.0
0743435745:1852330678,0 1:0.0 2:4.5
0970584709:1570082774,0 1:0.0 2:4.5
0399211667:1570082774,0 1:0.0 2:4.5
0195114450:1570082774,0 1:0.0769230769231 2:4.5
0831400781:1570082774,0 1:0.0 2:4.75
0525459855:1572330813,0 1:0.0 2:4.75
0684836327:1865083747,0 1:0.0 2:2.5
0752843788:0684836327,0 1:0.0 2:2.5
0060518634:0684836327,0 1:0.0 2:4.25
9992849134:0684836327,0 1:0.0 2:2.5
B000068FWD:080017948X,0 1:0.0 2:3.75
080017948X:0689315171,0 1:0.0 2:4.5
0393038114:B00000GODL,0 1:0.0 2:5.0
0393038114:0962418412,0 1:0.0 2:2.5
0393038114:0781808413,0 1:0.0 2:3.75
0393038114:B000002AMD,0 1:0.0 2:2.5
0684852985:B00000K0Y7,0 1:0.0 2:4.5
9810206267:0684852985,0 1:0.0 2:4.5
B00004Z455:0684852985,0 1:0.0 2:4.25
0822328682:0071396853,0 1:0.0 2:2.5
0814742645:0071396853,0 1:0.0 2:4.75
B00000JJ3J:0312981546,0 1:0.0 2:3.75
B000058A71:B00000JJ3J,0 1:0.0 2:4.5
0521625114:158089027X,0 1:0.0666666666667 2:5.0
0521625114:1563991160,0 1:0.0 2:2.5
9774246691:0425190749,0 1:0.0 2:1.5
0789907232:0425190749,0 1:0.0 2:1.5
B00005QK1Y:0505523922,0 1:0.0 2:4.25
1583141766:158820264X,0 1:0.0 2:4.75
158820264X:0935526587,0 1:0.0 2:5.0
0072434635:158820264X,0 1:0.0 2:2.5
158820264X:0966125304,0 1:0.0 2:4.25
B000000DP8:076560647X,0 1:0.0 2:2.0
0590847945:076560647X,0 1:0.0 2:2.5
B0000024RA:076560647X,0 1:0.0 2:2.0
1558219730:0762400617,0 1:0.0 2:2.25
B000002WS1:1558219730,0 1:0.0 2:4.75
0195002067:0195149785,0 1:0.166666666667 2:5.0
074352716X:0195149785,0 1:0.0 2:4.75
0395912253:0786010126,0 1:0.111111111111 2:4.5
0806966998:0786010126,0 1:0.0 2:4.75
0679781277:0195135857,0 1:0.0 2:3.75
0679781277:0316153931,0 1:0.0 2:1.5
0679781277:1580861172,0 1:0.0 2:4.0
0679781277:1550680501,0 1:0.0 2:3.5
0711968772:0380815346,0 1:0.0 2:4.0
0399214240:0071414363,0 1:0.0 2:4.25
0399214240:B00005AVS6,0 1:0.0 2:3.75
0399214240:0854492917,0 1:0.0 2:4.25
0399214240:1879537532,0 1:0.0 2:2.25
B000068760:0801866715,0 1:0.0 2:4.5
B000068760:088103830X,0 1:0.0 2:4.25
B0000004YF:076453937X,0 1:0.0 2:4.75
032112202X:076453937X,0 1:0.0 2:5.0
B00000DLWF:0152166149,0 1:0.0 2:4.0
0132549476:0152166149,0 1:0.0 2:2.0
0152166149:B000002F94,0 1:0.0 2:3.5
0897245601:B00005B0U2,0 1:0.0 2:4.5
0897245601:0970873204,0 1:0.0 2:4.5
0897245601:6305214247,0 1:0.0 2:4.75
0811830411:1558748164,0 1:0.0 2:3.5
B0000633EX:9681639375,0 1:0.0 2:4.75
0195110897:0810932709,0 1:0.0714285714286 2:2.5
0195110897:0072132388,0 1:0.0 2:2.25
155783363X:0195110897,0 1:0.0 2:2.25
0195110897:B00000APQW,0 1:0.0 2:2.25
0060667435:B0000033L8,0 1:0.0 2:4.5
0060667435:0809206714,0 1:0.0 2:4.25
B000002657:0060667435,0 1:0.0 2:4.0
0060667435:0971619808,0 1:0.0 2:4.25
B0000058K4:B00004WF66,0 1:0.0 2:4.5
0786867833:B0000058K4,0 1:0.0 2:4.75
B0000058K4:031227307X,0 1:0.0 2:4.0
0310927846:0743521064,0 1:0.0 2:4.0
0374521042:0970484151,0 1:0.125 2:4.75
0374521042:0940450380,0 1:0.0 2:4.5
0374521042:0895551632,0 1:0.0 2:4.25
1857440625:0060928700,0 1:0.0 2:3.75
0060928700:0971429634,0 1:0.0625 2:1.75
1888577444:0967443105,0 1:0.0 2:2.5
B000006X4Z:1888577444,0 1:0.0 2:4.5
0201569078:1888577444,0 1:0.0 2:2.0
0812524934:1888577444,0 1:0.0 2:3.5
B00000AY31:0425154882,0 1:0.0 2:4.5
0140432086:0521625084,0 1:0.0 2:4.25
0140432086:0451195523,0 1:0.0 2:4.25
0140432086:0917963148,0 1:0.0 2:4.5
0140432086:0231103255,0 1:0.0 2:4.0
0807208175:B000001P13,0 1:0.0 2:4.0
1570624860:1563086875,0 1:0.0 2:0.0
0375415351:1570624860,0 1:0.0 2:2.0
1590710037:0375811192,0 1:0.0714285714286 2:2.25
1590710037:8489698600,0 1:0.0 2:2.25
B00000277F:0916896749,0 1:0.0 2:2.25
9681903110:B00000277F,0 1:0.0 2:2.25
B00000277F:088266588X,0 1:0.0 2:2.25
0792839935:0135980046,0 1:0.0714285714286 2:4.75
0135980046:1883061164,0 1:0.0 2:5.0
000713388X:0135980046,0 1:0.0 2:4.0
B00008KCOL:0898869099,0 1:0.0 2:4.75
0898869099:0782128475,0 1:0.0 2:3.75
B0000058KV:0415925371,0 1:0.0 2:3.75
0231031475:B0000058KV,0 1:0.0 2:4.75
185520567X:159133019X,0 1:0.0 2:5.0
B000009CS5:185520567X,0 1:0.1 2:4.75
0735810974:0971869413,0 1:0.0 2:4.5
0964882515:B00005V9IL,0 1:0.0909090909091 2:4.5
B00005V9IL:0764546600,0 1:0.0 2:4.75
B00005V9IL:157145148X,0 1:0.0 2:4.75
1570872074:B00005V9IL,0 1:0.0 2:4.5
B00004U050:0782126219,0 1:0.0 2:4.25
0782126219:1575090562,0 1:0.0 2:4.25
0782126219:B00005O0W6,0 1:0.0 2:3.5
0782126219:0965961311,0 1:0.0 2:2.25
0449221032:0966592433,0 1:0.0 2:2.0
0966592433:0253364809,0 1:0.0 2:0.0
0613322479:0966592433,0 1:0.0 2:2.25
0471295450:0201363852,0 1:0.0 2:2.25
0806965827:0471229172,0 1:0.0 2:3.75
B00000B99W:0806965827,0 1:0.0 2:4.0
1581150156:0806965827,0 1:0.0833333333333 2:3.75
0791448940:0964324806,0 1:0.0 2:2.0
B00006876P:1902813154,0 1:0.0 2:2.0
0671764128:B00006876P,0 1:0.0 2:4.0
B00006876P:1930388004,0 1:0.0 2:4.5
B00006876P:0882661086,0 1:0.0 2:4.5
B00005V9IH:B00005Q6HR,0 1:0.0 2:4.25
0801846889:B00005V9IH,0 1:0.0 2:4.25
B00005V9IH:B00006LPE7,0 1:0.0 2:4.25
0689834586:B00000I1KB,0 1:0.0 2:1.25
B00000I1KB:4906574289,0 1:0.0 2:3.75
B00000I1KB:0252064364,0 1:0.0 2:3.25
B00000I1KB:1557044481,0 1:0.0 2:3.25
0761529845:0632046082,0 1:0.0 2:3.75
0062503227:0415187427,0 1:0.0 2:2.25
0062503227:0792372425,0 1:0.0 2:2.25
0062503227:B0000658N7,0 1:0.0 2:4.25
B00008NGHI:B00006876O,0 1:0.0 2:5.0
0727846566:B00006876O,0 1:0.0 2:4.0
B00006876O:0735608601,0 1:0.0 2:4.5
B000000CYK:B00006876O,0 1:0.0 2:5.0
3211834966:1566914035,0 1:0.0 2:2.5
1885211406:B00000IJDC,0 1:0.0 2:5.0
1891767054:1885211406,0 1:0.0 2:4.5
B00006LLH7:1885211406,0 1:0.0 2:2.5
0395665876:1565073851,0 1:0.0 2:5.0
0395665876:0415907454,0 1:0.0 2:4.5
B00006AL50:1882146859,0 1:0.0 2:2.0
0966268318:1882146859,0 1:0.0 2:2.5
1585182508:1882146859,0 1:0.0 2:2.0
076361792X:1566561876,0 1:0.0 2:5.0
089148082X:1566561876,0 1:0.0 2:4.0
1566561876:1930067100,0 1:0.0 2:2.5
B000003OUE:B00006876E,0 1:0.0 2:4.5
B00006876E:0520076656,0 1:0.0 2:4.25
B000056TM0:B00006876D,0 1:0.0 2:5.0
B00004R99X:0310205182,0 1:0.1 2:4.0
B00005O0TD:B00004R99X,0 1:0.0 2:4.0
0486426750:B00004R99X,0 1:0.0769230769231 2:4.75
B00004R99X:0844628859,0 1:0.133333333333 2:4.5
B00004R99Y:1842223909,0 1:0.0666666666667 2:2.25
1577681339:B00004R99Y,0 1:0.0 2:2.25
B00004R99Y:0192853422,0 1:0.0 2:4.0
B00004R99Y:0781716675,0 1:0.0555555555556 2:4.5
070061012X:B00004R99Z,0 1:0.0714285714286 2:4.75
B00004R99Z:0252025571,0 1:0.0 2:2.25
1558198768:0312020317,0 1:0.0 2:4.5
1558198768:0595093248,0 1:0.0 2:3.75
1558198768:1572301627,0 1:0.0 2:2.0
6300182932:B00004R99P,0 1:0.0 2:4.25
B00004R99P:0060289333,0 1:0.0 2:4.5
B00004R99P:0787964808,0 1:0.0 2:4.75
B00004R99Q:0813330726,0 1:0.0 2:2.25
B00004R99Q:B00001QEHG,0 1:0.0 2:4.5
1572330481:B00004R99Q,0 1:0.0 2:2.25
6304525753:1859606199,0 1:0.0 2:4.75
6304525753:061302852X,0 1:0.111111111111 2:5.0
0028642325:6304525753,0 1:0.0833333333333 2:4.25
1577361792:B00004R99S,0 1:0.0 2:4.5
B00004R99S:0521354013,0 1:0.0 2:2.0
0892764023:B00004R99T,0 1:0.0 2:1.25
B00004R99U:B000050H9E,0 1:0.0 2:1.25
9820200903:B00004R99V,0 1:0.0 2:1.5
B00004R99V:0373642628,0 1:0.0 2:4.0
B00004R99V:B000005Z5U,0 1:0.0 2:3.75
1570547939:B00004R99V,0 1:0.0 2:3.75
0064430596:B00004R99W,0 1:0.0 2:3.0
B000001SF9:B00004R99W,0 1:0.1 2:4.0
B00004R99W:0743236165,0 1:0.0909090909091 2:4.0
B00004R99H:0881925470,0 1:0.0 2:4.0
9706510370:B00004R99H,0 1:0.0 2:1.75
B00004R99H:B000002ZB3,0 1:0.0 2:4.25
B00004R99I:1569313245,0 1:0.0 2:4.25
B00004R99I:6305077533,0 1:0.0 2:3.75
B00004R99J:0875532497,0 1:0.0 2:1.75
B00004R99J:0813398452,0 1:0.0 2:1.75
B00004R99K:0821766775,0 1:0.0 2:3.75
B00004R99L:0155009346,0 1:0.0 2:2.0
0887556612:B00004R99M,0 1:0.0 2:2.25
0937938955:B00004R99M,0 1:0.0 2:4.75
1557880336:B00004R99N,0 1:0.0909090909091 2:4.25
B00004R99N:1551052482,0 1:0.0 2:2.0
0816039755:B00004R99O,0 1:0.0 2:4.5
0785269762:B00004R99O,0 1:0.0833333333333 2:4.5
B000001GQC:B00004R99O,0 1:0.0 2:4.5
B00004R99A:0072433930,0 1:0.0 2:3.5
B00004R99A:9500722909,0 1:0.0 2:1.5
B00004R99A:630352446X,0 1:0.0 2:1.5
1884548172:B00004R99A,0 1:0.0 2:1.5
B00004R99B:0802313299,0 1:0.0 2:3.0
B00004R99B:0632035781,0 1:0.0 2:4.0
B00004R99B:0306457970,0 1:0.0 2:3.75
1558940529:B00004R99B,0 1:0.0 2:1.5
0674961919:B00004R99C,0 1:0.0 2:3.0
0395822890:B00004R99C,0 1:0.0 2:4.0
B00004R99C:0807589241,0 1:0.0 2:4.0
0818907665:B00004R99C,0 1:0.0 2:1.5
0679882626:055357258X,0 1:0.0 2:4.0
0880708727:0679882626,0 1:0.0 2:4.5
B00004R99E:0130183784,0 1:0.0 2:4.5
0072536268:B00004R99E,0 1:0.0 2:2.25
0762409061:B00004R99E,0 1:0.0 2:4.5
B00004R99F:0486406628,0 1:0.0 2:4.25
0876859279:B00004R99F,0 1:0.0 2:4.25
B000003D9T:B00004R99F,0 1:0.0 2:4.75
0714650919:B00004R99F,0 1:0.0 2:4.5
B00005V9I0:1575843757,0 1:0.0 2:4.0
1891620851:B00005V9I0,0 1:0.0 2:3.5
0687278325:B00005V9I0,0 1:0.125 2:3.75
0941050300:0689817304,0 1:0.0 2:5.0
1883792525:0689817304,0 1:0.0 2:4.75
0689817304:0520203852,0 1:0.0 2:5.0
B00000DARM:1571686487,0 1:0.0 2:0.0
B00000DARM:0866903305,0 1:0.0 2:0.0
0439040965:188938612X,0 1:0.1 2:4.25
188938612X:B000004BPO,0 1:0.1 2:4.25
0789206579:0679457542,0 1:0.0 2:4.0
1581800541:0789206579,0 1:0.0 2:4.25
1885203764:0793582458,0 1:0.0 2:2.5
0486298833:0195130111,0 1:0.0 2:2.5
048629353X:0486298833,0 1:0.0 2:4.5
0375401253:0743435621,0 1:0.0 2:4.0
1559391049:0130269271,0 1:0.0 2:3.0
1559391049:0195100255,0 1:0.0 2:5.0
0395907748:B00001T3C0,0 1:0.0 2:4.25
B00001T3C0:1563897474,0 1:0.0 2:4.25
B00001T3C0:0125235216,0 1:0.0 2:4.75
0790740451:B00001T3C0,0 1:0.0 2:4.0
0471359262:0941380017,0 1:0.0 2:5.0
B00000J2SK:0941380017,0 1:0.0 2:4.5
1886228418:0941380017,0 1:0.0 2:5.0
0688121543:0735201021,0 1:0.0 2:2.25
0688121543:1588630013,0 1:0.0 2:4.25
0688121543:0892047054,0 1:0.0 2:3.5
0688121543:0521445981,0 1:0.0 2:2.25
1565546369:0970018703,0 1:0.0625 2:4.0
0521419972:0415924006,0 1:0.0 2:2.5
0521419972:6302870283,0 1:0.0 2:4.75
0521419972:0793827671,0 1:0.0 2:4.0
1552854337:B000056QDP,0 1:0.0 2:5.0
B000056QDP:0967749727,0 1:0.0 2:2.5
B00000HXME:B000056QDP,0 1:0.0 2:5.0
0688112048:B000001GHD,0 1:0.0 2:4.75
B000001GHD:0595133657,0 1:0.0 2:2.5
067157826X:B00000JB40,0 1:0.0 2:4.25
067157826X:B000024T7R,0 1:0.0 2:4.25
067157826X:0198564406,0 1:0.0 2:3.75
067157826X:B0000008GP,0 1:0.0 2:4.25
0683182722:0804737762,0 1:0.0 2:4.75
0683182722:0002554585,0 1:0.0 2:4.0
0683182722:0923521704,0 1:0.0 2:4.75
0683182722:0915132818,0 1:0.0 2:5.0
192973221X:0817974725,0 1:0.0 2:2.0
192973221X:0965472027,0 1:0.0 2:4.5
192973221X:B00005BJEB,0 1:0.0 2:4.25
192973221X:1585981516,0 1:0.0 2:2.0
6303593631:0670894508,0 1:0.0 2:4.25
0965137104:0670894508,0 1:0.0 2:4.25
0300086253:0670894508,0 1:0.0 2:4.0
B000050HHZ:0670894508,0 1:0.0 2:4.25
B000063XAV:0130408131,0 1:0.0 2:2.25
0006386709:083841270X,0 1:0.0 2:2.5
1573222062:0934106215,0 1:0.0 2:4.5
B000063NCZ:1573222062,0 1:0.0 2:4.75
1883792061:1573222062,0 1:0.0 2:5.0
6303257291:1573222062,0 1:0.0 2:4.5
0688162940:0822012758,0 1:0.0 2:2.5
0813006406:0064472752,0 1:0.0 2:4.75
0875526772:0064472752,0 1:0.0 2:2.25
0064472752:B00004Y62T,0 1:0.0 2:4.0
0813528232:0064472752,0 1:0.0 2:2.25
0892813652:0830823220,0 1:0.0 2:2.5
0830823220:0963650041,0 1:0.0 2:4.25
0830823220:055352884X,0 1:0.0 2:4.5
B00004R998:B000086BC0,0 1:0.0 2:4.25
B00004R998:034061465X,0 1:0.0 2:4.75
B00004R998:0471161217,0 1:0.0 2:2.25
B00004VPCR:B00004R999,0 1:0.0 2:2.25
B00004R999:B000002UFN,0 1:0.0 2:4.75
B00004R999:1929622139,0 1:0.0 2:2.25
1881320421:0071387056,0 1:0.0 2:5.0
B000056UM7:0071387056,0 1:0.0 2:4.75
0071387056:078799815X,0 1:0.0 2:2.5
0965657116:0940322919,0 1:0.0416666666667 2:5.0
0321127420:0940322919,0 1:0.0625 2:4.75
0884271706:0865472807,0 1:0.0 2:3.5
B00004NH7Y:0865472807,0 1:0.0 2:4.25
B000002A4D:0865472807,0 1:0.0 2:4.25
0865472807:1899870199,0 1:0.0 2:4.0
B00004R991:1578261384,0 1:0.0 2:5.0
B00004R991:0970885709,0 1:0.0 2:2.5
B00004R991:0240803612,0 1:0.0 2:4.5
B00004R993:0814403255,0 1:0.0666666666667 2:4.25
B00004R993:0964963582,0 1:0.125 2:4.75
B00004R994:0893083496,0 1:0.0714285714286 2:4.5
0312980086:B00004R994,0 1:0.0 2:4.0
B00004R994:0679439382,0 1:0.166666666667 2:3.25
B00004R994:0684848015,0 1:0.0 2:4.25
B00004R995:0813388287,0 1:0.0 2:2.0
1558321659:B00004R995,0 1:0.1 2:4.5
1582080143:B00004R995,0 1:0.0 2:2.0
B00001O31X:B00004R995,0 1:0.0 2:4.25
1572526548:B00004R996,0 1:0.0 2:3.25
1587283441:B00004R996,0 1:0.0 2:4.0
B00004YLKP:B00004R996,0 1:0.0 2:3.5
B00004R996:0803297866,0 1:0.0 2:1.5
0944203264:B00004R997,0 1:0.0 2:4.0
0440212804:0553578618,0 1:0.0 2:3.75
0439253268:0440212804,0 1:0.0 2:4.25
1928994563:0440212804,0 1:0.0 2:2.75
B00006AL1G:0440212804,0 1:0.0 2:4.0
